1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.506887725554406643e-03,9.999147057533264160e-01,3.327613463625311852e-03,2.372875576838850975e-03,2.977331634610891342e-03,2.451049163937568665e-03,2.669616835191845894e-03,2.941596088930964470e-03,4.709187429398298264e-03,3.542241640388965607e-03,2.140607452020049095e-03,2.679801080375909805e-03,3.087087534368038177e-03,3.612483618780970573e-03,2.878295723348855972e-03,2.631091745570302010e-03,2.264846116304397583e-03,3.234663279727101326e-03,3.775874385610222816e-03,2.200203482061624527e-03,1.238988712430000305e-03,1.083319148165173829e-04,-7.031398126855492592e-04,1.794653362594544888e-04
1.883438380900770426e-05,2.193548018112778664e-03,9.999345541000366211e-01,2.640753518790006638e-03,1.841808436438441277e-03,1.342962379567325115e-03,2.457021735608577728e-03,3.413542406633496284e-03,3.645906690508127213e-03,4.140311386436223984e-03,2.334377262741327286e-03,2.734178211539983749e-03,2.145370701327919960e-03,3.483900334686040878e-03,2.321322681382298470e-03,1.780822291038930416e-03,9.441235451959073544e-04,2.616470912471413612e-03,3.391948761418461800e-03,9.194199810735881329e-04,1.000022515654563904e-03,9.896056726574897766e-04,-1.733206794597208500e-03,1.572794164530932903e-03
-2.439895179122686386e-03,2.673447597771883011e-03,2.203289186581969261e-03,9.998993873596191406e-01,2.874794648960232735e-03,2.035970799624919891e-03,3.430573269724845886e-03,4.469762556254863739e-03,3.416709601879119873e-03,3.764914115890860558e-03,4.120106343179941177e-03,3.237508004531264305e-03,1.029244042001664639e-03,3.658699803054332733e-03,4.498920403420925140e-03,3.705228678882122040e-03,3.282202407717704773e-03,1.565079437568783760e-03,2.791925799101591110e-03,2.593751298263669014e-03,-2.619219912958214991e-06,8.338755578733980656e-04,-2.925611333921551704e-03,5.785536486655473709e-04
-1.613455242477357388e-03,1.080223708413541317e-03,1.468424685299396515e-03,1.676707644946873188e-03,9.999366402626037598e-01,1.083425711840391159e-03,2.851561177521944046e-03,2.224430441856384277e-03,3.613570006564259529e-03,2.865069778636097908e-03,1.418589497916400433e-03,1.667876145802438259e-03,3.505969420075416565e-03,3.313613357022404671e-03,2.410547807812690735e-03,3.647849895060062408e-03,1.807751017622649670e-03,4.016383551061153412e-03,1.451944699510931969e-03,3.328492632135748863e-03,9.158999309875071049e-04,1.294046291150152683e-03,-1.088311182684265077e-04,-2.856109640561044216e-04
-7.592126494273543358e-04,2.426100196316838264e-03,1.181666506454348564e-03,3.670418809633702040e-04,3.111291909590363503e-03,9.999122023582458496e-01,3.452322911471128464e-03,5.144885741174221039e-03,3.327151061967015266e-03,3.674614708870649338e-03,2.932490548118948936e-03,5.242285551503300667e-04,3.769484348595142365e-03,3.424113150686025620e-03,1.756416750140488148e-03,2.907915040850639343e-03,2.536098007112741470e-03,3.551863832399249077e-03,4.168774001300334930e-03,2.475038170814514160e-03,9.469877113588154316e-04,2.156945178285241127e-03,-5.891463370062410831e-04,3.906813508365303278e-04
-1.361701404675841331e-03,2.902198815718293190e-03,1.088930293917655945e-03,4.588369047269225121e-04,2.118833595886826515e-03,2.325891749933362007e-03,9.999125003814697266e-01,4.813985433429479599e-03,4.128144588321447372e-03,4.438780713826417923e-03,3.181666368618607521e-03,3.285636892542243004e-03,2.556589199230074883e-03,3.268230706453323364e-03,3.013826208189129829e-03,3.821461461484432220e-03,2.818098058924078941e-03,1.836283016018569469e-03,3.186139743775129318e-03,3.085131756961345673e-03,-2.854163767551654018e-06,-1.759654551278799772e-04,-2.803753013722598553e-04,7.339137373492121696e-04
-2.412746893242001534e-03,-4.463864490389823914e-03,-5.197523161768913269e-03,-2.845962990249972790e-05,-2.546875039115548134e-03,4.044856468681246042e-04,5.060093011707067490e-03,9.989341497421264648e-01,1.469875965267419815e-02,1.642007380723953247e-02,1.314318273216485977e-02,1.357335783541202545e-02,1.416000537574291229e-02,1.499009598046541214e-02,9.637615643441677094e-03,1.418727263808250427e-02,5.804614629596471786e-03,1.324679516255855560e-02,1.289512030780315399e-02,5.559779237955808640e-03,-2.470372011885046959e-03,-1.978372223675251007e-03,-7.499224506318569183e-03,-3.292998299002647400e-03
-3.628523321822285652e-03,-7.257319521158933640e-03,1.547507359646260738e-03,-1.165984198451042175e-02,3.449139418080449104e-03,2.086071763187646866e-03,1.044028811156749725e-02,2.339597418904304504e-02,9.970121979713439941e-01,1.709413528442382812e-02,2.302035875618457794e-02,2.840213663876056671e-02,2.787413448095321655e-02,1.734840124845504761e-02,1.868312060832977295e-02,3.007749654352664948e-02,1.931226998567581177e-02,2.186653763055801392e-02,1.237874105572700500e-02,1.397151267156004906e-03,2.486340934410691261e-03,-1.529484870843589306e-03,-1.067878399044275284e-02,6.476398557424545288e-04
-1.169401407241821289e-02,-1.739924773573875427e-03,-1.408088579773902893e-02,-6.751866079866886139e-03,-1.950256526470184326e-02,-9.756915271282196045e-03,4.422657657414674759e-03,2.434574440121650696e-02,3.079820983111858368e-02,9.927266240119934082e-01,3.969043493270874023e-02,3.023951128125190735e-02,3.249492496252059937e-02,4.091604053974151611e-02,2.630939334630966187e-02,2.850536629557609558e-02,5.461342632770538330e-02,3.270160779356956482e-02,3.004397265613079071e-02,1.256561186164617538e-02,-6.439196877181529999e-03,-9.488576324656605721e-04,-9.465920738875865936e-03,1.023579668253660202e-02
