iterations,error_feas_max,error_feas_mean,error_opt_max,error_opt_mean,error_total_mean
155,0.001451578860339109,0.0007492329459232239,0.0022126054199781246,0.0008234322410802649,0.0007863325935017444
156,0.0016658484266502426,0.0009704307056385231,0.0022328593606920615,0.0010677653198829175,0.0010190980127607204
157,0.002052428982065381,0.0012234838916388966,0.002024226115594195,0.0008903274256868742,0.0010569056586628854
158,0.0027211799718530917,0.0014393693422031105,0.004585042924079366,0.0013491629024027468,0.0013942661223029285
159,0.0036971454016313065,0.0015923546526237047,0.0015930867108669504,0.0009497847378548312,0.001271069695239268
160,0.004567166751861413,0.0019642935063789607,0.005456297196187966,0.0020993169819128023,0.0020318052441458817
161,0.005700542849375086,0.003457900262749188,0.006946801328159247,0.0037552023834644273,0.0036065513231068077
162,0.006661567951712104,0.0036408326338910535,0.009174481420382666,0.0029447588202663032,0.0032927957270786784
163,0.007272481110023363,0.0033594187408635123,0.004744088286501435,0.0016551213752548615,0.002507270058059187
164,0.007982819812643786,0.004132538738534554,0.014373041102495952,0.0037563616056738914,0.003944450172104223
165,0.008075711619496688,0.004992313885561134,0.01652107451872017,0.0028059452625340425,0.0038991295740475884
166,0.007728298504536151,0.0027738126519230863,0.0036133803456594804,0.0011206394404350947,0.0019472260461790905
167,0.007042343195410569,0.003804890296983842,0.02115523794999244,0.003056392415318684,0.003430641356151263
168,0.0005415106019796363,0.00032246053396547985,0.0026749615299845263,0.0008944793567488967,0.0006084699453571883
169,0.0003280578667164272,0.00022745814760074444,0.002406340072325708,0.0012513293900176276,0.000739393768809186
170,0.0003604621481565017,0.00022618950406501625,0.002149747812559952,0.0013459078082441445,0.0007860486561545803
171,0.00039291260122724565,0.000263433669752395,0.001970987680321927,0.0008814502056250628,0.0005724419376887289
