1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.516853459179401398e-02,9.987949728965759277e-01,3.487326949834823608e-02,1.946598291397094727e-02,1.383947487920522690e-02,7.775689475238323212e-03,5.942387040704488754e-03,4.146191931795328856e-04,5.077729467302560806e-03,-3.049136605113744736e-03,-2.610947936773300171e-03,-2.419416327029466629e-03,-4.206835292279720306e-03,4.488092381507158279e-03,1.821256591938436031e-03,3.573255846276879311e-03,2.981384983286261559e-03,3.598257666453719139e-03,-4.853800928685814142e-04,2.689520362764596939e-03,8.156383410096168518e-03,5.572528112679719925e-03,7.729693781584501266e-03,2.757817506790161133e-03
-1.621424965560436249e-02,3.058729134500026703e-02,9.990382790565490723e-01,1.704880036413669586e-02,1.105451490730047226e-02,6.638354156166315079e-03,6.032654549926519394e-03,2.839278429746627808e-03,5.598842981271445751e-04,-2.349994145333766937e-03,-6.563772913068532944e-04,-1.303224125877022743e-03,-4.396155942231416702e-03,2.804431831464171410e-03,-6.072238902561366558e-04,4.730862099677324295e-03,3.066420089453458786e-03,3.735164646059274673e-03,7.980500231496989727e-04,3.147034905850887299e-03,5.603590980172157288e-03,7.960301823914051056e-03,5.496262572705745697e-03,2.398540731519460678e-03
-1.225320156663656235e-02,2.431106381118297577e-02,2.031823061406612396e-02,9.991983771324157715e-01,1.382837537676095963e-02,9.128968231379985809e-03,3.663236275315284729e-03,1.803853898309171200e-03,1.040963223204016685e-03,-2.172948792576789856e-03,-9.118914022110402584e-04,-3.281886456534266472e-03,-4.770446103066205978e-03,1.919887959957122803e-03,-8.430370507994666696e-05,4.004133865237236023e-03,-2.630643139127641916e-04,3.958663437515497208e-03,-1.684554968960583210e-03,-2.927351451944559813e-04,2.305265516042709351e-03,5.492747295647859573e-03,6.250647827982902527e-03,2.023275475949048996e-03
-1.314648427069187164e-02,1.505590416491031647e-02,1.488933712244033813e-02,1.669792830944061279e-02,9.993253946304321289e-01,1.731324382126331329e-02,6.770018488168716431e-03,3.824094776064157486e-03,3.179052611812949181e-03,-1.378068001940846443e-03,-2.852780977264046669e-03,-1.202708226628601551e-03,-1.656905282288789749e-03,-2.861366956494748592e-04,2.327195106772705913e-04,2.482682000845670700e-03,-4.167282313574105501e-04,2.124858321622014046e-03,4.583902191370725632e-04,4.058430436998605728e-03,1.068013487383723259e-03,4.452790599316358566e-03,3.396850544959306717e-03,1.991570228710770607e-03
-8.936529979109764099e-03,8.837115950882434845e-03,6.830707658082246780e-03,5.991554819047451019e-03,1.882119290530681610e-02,9.995410442352294922e-01,1.274893619120121002e-02,7.022454403340816498e-03,5.330183543264865875e-03,1.928578512888634577e-06,-2.881642431020736694e-03,-3.259016200900077820e-03,6.681356462650001049e-04,-3.199856728315353394e-04,2.184327924624085426e-03,1.961825910257175565e-04,1.016758382320404053e-03,7.962267263792455196e-04,-5.076595116406679153e-04,3.410122590139508247e-03,-2.118566073477268219e-03,4.622547421604394913e-03,4.132315050810575485e-03,1.354970387183129787e-03
-7.121258880943059921e-03,6.138176191598176956e-03,3.214532276615500450e-03,7.999564404599368572e-04,1.201981306076049805e-02,1.480508130043745041e-02,9.996027350425720215e-01,1.296041160821914673e-02,9.813663549721240997e-03,1.445601083105430007e-04,1.029395149089396000e-03,-1.001347554847598076e-03,7.875345763750374317e-04,3.824229817837476730e-03,-2.465826226398348808e-03,1.303871511481702328e-03,-1.318723428994417191e-03,-2.773120650090277195e-04,-1.443591550923883915e-03,2.184647368267178535e-03,2.497064415365457535e-03,4.154322668910026550e-03,-1.330970437265932560e-03,2.835212508216500282e-03
-1.417957100784406066e-04,5.919757299125194550e-03,8.323488291352987289e-04,4.261671099811792374e-03,6.418380420655012131e-03,5.779964383691549301e-03,8.739776909351348877e-03,9.996296763420104980e-01,1.404449343681335449e-02,7.124472875148057938e-03,2.550591481849551201e-03,5.267839413136243820e-03,1.591555890627205372e-03,2.313217381015419960e-03,7.384350989013910294e-03,6.719539407640695572e-03,5.634144879877567291e-03,5.429774057120084763e-03,5.561617668718099594e-03,4.738670308142900467e-03,-5.773567245341837406e-04,4.098521079868078232e-03,1.672331127338111401e-03,3.341527422890067101e-03
2.797433640807867050e-03,3.040645970031619072e-03,5.951364524662494659e-03,6.237090565264225006e-03,9.216293692588806152e-03,6.087223999202251434e-03,9.446097537875175476e-03,2.130927704274654388e-02,9.989538192749023438e-01,1.333762053400278091e-02,1.415281835943460464e-02,1.272561680525541306e-02,7.061505224555730820e-03,8.605649694800376892e-03,1.199548318982124329e-02,6.677405443042516708e-03,1.481190044432878494e-02,1.120567414909601212e-02,8.340572938323020935e-03,5.397835746407508850e-03,1.289018196985125542e-03,5.279080476611852646e-03,8.911674376577138901e-04,2.831987338140606880e-03
5.401279777288436890e-03,3.465020563453435898e-03,-2.410296816378831863e-03,2.705567749217152596e-03,8.635908365249633789e-03,5.220202729105949402e-04,2.731398912146687508e-03,1.012267637997865677e-02,1.863732933998107910e-02,9.989792108535766602e-01,1.707625016570091248e-02,1.506781298667192459e-02,1.616219803690910339e-02,1.000027637928724289e-02,1.254606992006301880e-02,9.829486720263957977e-03,7.181043736636638641e-03,1.197735592722892761e-02,9.706466458737850189e-03,2.955317031592130661e-03,3.081279108300805092e-03,9.508510120213031769e-04,1.539096934720873833e-03,3.097515087574720383e-03
