iterations,error_feas_max,error_feas_mean,error_opt_max,error_opt_mean,error_total_max,error_total_mean
224,0.0009047020789709697,0.0006188693170495181,0.007706928434513979,0.001390144207098877,0.004100649613484531,0.0010045067620741974
225,0.0008957385502191047,0.0005711110966697486,0.006592626793088217,0.002494857854831934,0.0036989152582319372,0.0015329844757508413
226,0.0008861558061529926,0.0005863039250168791,0.006100395135374399,0.001477862904130016,0.003352512284378913,0.0010320834145734477
227,0.0008976462728214606,0.0008886923324652009,0.004824373881551112,0.0021357239698138785,0.002859639300980342,0.0015122081511395398
228,0.0008963522735316617,0.000690737130947878,0.004822471701394005,0.0016110795124749614,0.0028263352691847176,0.0011509083217114198
229,0.0009980391919341958,0.0006791685197580937,0.008008075058718155,0.001853421241726553,0.0042822144196597795,0.0012662948807423233
230,0.0010875611985676859,0.0005153340700751943,0.006136008839806964,0.0011573838391322289,0.0035428010145582118,0.0008363589546037118
231,0.0011753865586561058,0.0009028435165006447,0.008019518429645305,0.002399800612746824,0.004508707108137061,0.0016513220646237343
232,0.001257108911099373,0.0008642852005427588,0.004753357355356526,0.001681708820442987,0.002816369098945569,0.001272997010492873
233,0.0013320412336465363,0.0007731278295601402,0.0075135438778852,0.0013557066845782365,0.004086072057094085,0.0010644172570691882
234,0.0013974341987474826,0.0008913464782600979,0.007213553728738538,0.0022276042079182783,0.003985999127598019,0.001559475343089188
235,0.0014465502832242828,0.0010729412217991194,0.006676754639936036,0.002174851027151544,0.003795845524333828,0.0016238961244753318
236,0.001480367314164452,0.0009167646894987653,0.008240510816777031,0.003355825366375128,0.004484622190073483,0.0021362950279369465
237,0.0014841118500706946,0.0010374437968885995,0.0074531354897786955,0.0021778197020117145,0.004153015847334897,0.001607631749450157
238,0.0014862045150778158,0.0009601343270559568,0.007937359345221037,0.0017257567875229105,0.004443542456675562,0.0013429455572894337
239,0.001490542200108579,0.001076485284836951,0.005239700893133014,0.002449446270096441,0.0030947272067735135,0.0017629657774666959
240,0.001498300713583229,0.0011969065554249237,0.004324534099647361,0.0016251343730024233,0.0029114174066090757,0.0014110204642136736
241,0.001505671385965358,0.0011055192808727408,0.0029860746635029427,0.0010155069681960038,0.0019599658623445176,0.0010605131245343723
242,0.001529126943994316,0.0009431850584552106,0.006458948058473479,0.002412219365141614,0.003699575217749235,0.0016777022117984125
243,0.001551014900341793,0.000964348287535437,0.008988694077548827,0.0028345359085256926,0.0048733007482997985,0.001899442098030565
244,0.001567518467361381,0.0010249616624223151,0.006822075043540826,0.002066018730607155,0.003990211859643025,0.0015454901965147349
245,0.0016110907445830607,0.0013202135625782646,0.005724714398181308,0.0016977858990148767,0.0036679025713821844,0.0015089997307965704
246,0.0016207906710045627,0.0011072373744396944,0.006418769998821921,0.0020767706179429693,0.0038443787754324993,0.001592003996191332
247,0.0016836289779648868,0.0013126111049364556,0.008611016549254624,0.002777126760596588,0.0051473227636097555,0.0020448689327665216
248,0.0009350636849767418,0.00047210499688372985,0.005718323712583439,0.001941999674681938,0.0033266936987800906,0.001207052335782834
249,0.0008144693943892264,0.0006135233666441163,0.006876135067547767,0.0018984361889797085,0.0038453022309684966,0.0012559797778119125
250,0.0009188558134894179,0.000501298404065946,0.006437664762130813,0.001868348197638542,0.00367826025979624,0.0011848233008522437
251,0.0009108131763709752,0.000721948261072308,0.0072394462367106,0.002524100011040635,0.0038698339852122057,0.0016230241360564717
252,0.0008349433055559003,0.0005373572430121221,0.004368476794871736,0.0019289075981506194,0.002435375761285794,0.0012331324205813708
253,0.0008434847859912024,0.0004468348451104923,0.0022092417791371756,0.00042585381205132854,0.001526363278531768,0.0004363443285809104
254,0.0008634774547593368,0.00048127166574937606,0.0076170864590895246,0.0022039738764628534,0.00405723669073509,0.0013426227711061149
255,0.000866487074327977,0.0007413922129778404,0.006398859902614159,0.0016492278885353027,0.0035005870483667293,0.0011953100507565717
256,0.0008566061648897076,0.0006139665960759603,0.0051536302954634655,0.0018892157781091208,0.002873059216724797,0.0012515911870925405
257,0.0008485694623095754,0.000706067831719491,0.0029267325105933988,0.0011151748057576121,0.0018514024330798812,0.0009106213187385515
258,0.0008598111031679959,0.000740684493132145,0.007057424278516356,0.0010266393151801526,0.00383887924085008,0.0008836619041561487
259,0.0008721760830994894,0.0006946628820965763,0.0034903589969844787,0.0012405611707730954,0.00217763082941032,0.0009676120264348357
260,0.0009694267186340315,0.0008286559066693377,0.005522752998082599,0.0017687221178853587,0.00320297868936289,0.0012986890122773484
261,0.0009267244585913477,0.0006059179167827043,0.006727632990681674,0.0021275320981793415,0.0038271787246365106,0.001366725007481023
262,0.0011537589391228315,0.000667830574383493,0.008188238826004947,0.002076880354895741,0.0045804364180697206,0.001372355464639617
263,0.0012415309006564527,0.0007939104748720154,0.00708837692976743,0.00222701012203672,0.0039056156284661796,0.0015104602984543677
264,0.0008570118034606657,0.0006112869832721691,0.005058206936554845,0.0023969620147471513,0.0029576093700077553,0.0015041244990096603
265,0.0013951455147398254,0.0008019971813040296,0.0038676526607853423,0.0012618130920306198,0.002631399087762584,0.0010319051366673247
266,0.0014406075674230584,0.000958239508608065,0.006591420205011728,0.0023132324895597128,0.0038690579125097795,0.001635735999083889
267,0.0014530417441016657,0.0006350406023557138,0.004691564826574757,0.0018572215499226452,0.002729653696638806,0.0012461310761391797
268,0.0014492683696086944,0.0009969449555363857,0.007947031933316145,0.0027859369212114623,0.004423316781368401,0.0018914409383739244
269,0.0014572032209321363,0.0010662943375069416,0.006470407274668619,0.001895148211782519,0.0037035690301035567,0.0014807212746447303
270,0.0014648952400653234,0.0009251837231505791,0.008030585486509378,0.0015948087765164328,0.004393634216481001,0.0012599962498335059
271,0.0014711817431049892,0.0009610051928208819,0.0077666382634335885,0.002044822686472717,0.004382796395637067,0.0015029139396467994
272,0.0014789553459745354,0.000956055877886998,0.008880770518754232,0.001862375136236363,0.0051429720188751376,0.0014092155070616805
273,0.0014865123596525956,0.001232748965123499,0.001971539528891623,0.000852225998746953,0.00158941978992806,0.0010424874819352262
274,0.0015088026936506337,0.0010322529437584668,0.0041100433681174504,0.0018304175830652053,0.0025329555001301755,0.001431335263411836
275,0.0015542514386580118,0.0013036684103168408,0.00843493794386732,0.003959559626901195,0.004701658777166276,0.002631614018609018
276,0.0015619550002477012,0.001017140717154583,0.004946518574354619,0.002458061381607229,0.0032542367857276936,0.0017376010493809061
277,0.0016397144470328172,0.0010394410240154683,0.004472970917010823,0.001875349143572315,0.002871271470049289,0.0014573950837938917
278,0.001673637418377317,0.0009356511979652952,0.004956947992806182,0.001641168254214842,0.0028624523493966663,0.0012884097260900686
279,0.0009180785798566783,0.0005453517857212797,0.0025866948355674287,0.0006622775458998506,0.0016076332121423042,0.0006038146658105651
280,0.0009150882951230252,0.00047853605365206586,0.003988400371730566,0.0010316569883897608,0.002291236669267939,0.0007550965210209132
281,0.0009100837443587245,0.0005022609541939648,0.004677023209934644,0.0017709327779073102,0.002647096876139031,0.0011365968660506374
282,0.0007800033897182772,0.0005478132958046729,0.0036301843973159677,0.0013782792321290114,0.002078889179757761,0.0009630462639668422
283,0.0008846176264853121,0.0005650258545401123,0.006614075973278059,0.002311559172862658,0.0036075606662422876,0.0014382925137013851
284,0.0008578890077569143,0.0005923540250538774,0.006867329423748057,0.0024870933784547724,0.0038626092157524857,0.0015397237017543248
285,0.0008328949423613236,0.0006362414302290287,0.006881637663805382,0.002532081440857928,0.003735322355841137,0.0015841614355434782
286,0.0008390714957787652,0.0005655372827202013,0.006664794730364667,0.0018697288841413872,0.0037437102013506626,0.0012176330834307945
287,0.0008226415067303498,0.00034551478331796344,0.007240605497835285,0.003022520379177187,0.004031623502282818,0.0016840175812475751
288,0.0008270093314330411,0.0006641989987658511,0.008266488966331855,0.002956771934282492,0.0045467487442462295,0.0018104854665241712
289,0.0008239051167260057,0.0006329467214146987,0.008262780076558632,0.003151069814884911,0.004359155296974383,0.001892008268149805
290,0.000841550835619216,0.0006709064100383771,0.00710328360022222,0.0016085909847523756,0.003925949637617881,0.0011397486973953764
291,0.0009366832366349423,0.0006584800421588542,0.005095395627554823,0.0022787706429570225,0.0028039725555382257,0.0014686253425579385
292,0.0010429589341059628,0.0006331655148675973,0.007537135838879006,0.0019499158368220398,0.004158610211792934,0.0012915406758448184
293,0.0011401414283624064,0.0007512530549397252,0.007117374077029413,0.002086401877878141,0.0038451668163433607,0.0014188274664089333
294,0.0012268230568637972,0.0007505868222271805,0.0077419842039933235,0.00233020309421361,0.004275021556101358,0.0015403949582203954
295,0.0013126955731612253,0.0008116981265227179,0.008144763915515857,0.0026318577029216467,0.0045890348479573064,0.0017217779147221824
296,0.00135920158600615,0.0009139505501629957,0.004914538369067696,0.0010689623424858308,0.002785842017104279,0.0009914564463244133
297,0.0013884511469702853,0.0009925964348767038,0.007446530927225946,0.002610583222159845,0.004141773986729828,0.0018015898285182745
298,0.0014067012375888468,0.0008406369755120591,0.001833375183880181,0.0004563230341360354,0.0013370549934178459,0.0006484800048240473
299,0.0014135139439995377,0.0009274739311516967,0.007855038168862087,0.0025164012501077302,0.0043963936798049425,0.0017219375906297137
300,0.0014304726201863265,0.0009253337376876637,0.008139350860940128,0.0030411835006556014,0.004554954097522389,0.0019832586191716327
301,0.0014434931301284522,0.0009870782152715794,0.008013628977137184,0.0033469100240551925,0.004508194721867059,0.002166994119663386
302,0.0010352823903154937,0.0007495026208191172,0.00807098059418188,0.0016898958921239225,0.004415993177960279,0.00121969925647152
303,0.00145401914972727,0.0010870435483461948,0.008978024238139906,0.0030523018361330147,0.004867958746580659,0.002069672692239605
304,0.0014581277706284446,0.0011866308882504176,0.007777975284383697,0.002524831705253016,0.0042688550708519755,0.0018557312967517167
305,0.0014727591217690219,0.000837170043026521,0.0061210973236285595,0.002912050753871711,0.003442833234849209,0.0018746103984491158
306,0.0015445224455313432,0.0010573284314744646,0.006193641461996464,0.002748960651749628,0.003582103667669114,0.0019031445416120463
307,0.0015900675755610573,0.001329659323861302,0.004599982087881064,0.0010478340646723574,0.003095022027506375,0.0011887466942668294
308,0.00162841964472096,0.0011303627521899687,0.008345166121093817,0.0027007266082508786,0.004986792882907388,0.001915544680220424
309,0.0016633739676222645,0.001226612579620333,0.00494885760611933,0.0020180076386122217,0.0028793816162364953,0.0016223101091162773
310,0.0009022820108662856,0.0006176176587463403,0.007703691087246615,0.0032232120317417803,0.004095075816578262,0.0019204148452440606
311,0.0008962449429840603,0.0004965295534940385,0.004529100674309916,0.0012914647499884635,0.0025072042960316114,0.000893997151741251
312,0.0008948402596397763,0.0004564586205039506,0.007784038238879561,0.0022330954139686515,0.004267272624219191,0.0013447770172363008
313,0.0007361470750837231,0.00046318973611299177,0.008124644030612041,0.0015864134258803213,0.004305805042043253,0.0010248015809966565
314,0.0008552520682815126,0.0005315070916194267,0.006166587072331671,0.0028672961367176555,0.003324769930242124,0.001699401614168541
315,0.0008302192140847498,0.0007191698823350093,0.002554359013606482,0.0006587965267008664,0.0016922891138456157,0.0006889832045179377
316,0.0008025717253855573,0.0005735306127923109,0.0068294342071856095,0.002163537506249427,0.0036943448366324387,0.0013685340595208692
317,0.0007831701836987492,0.0004942121977839236,0.00701843458708446,0.002046997436815684,0.003789918059570073,0.0012706048172998038
318,0.0008148403310473592,0.0006119654446887564,0.006682947401169908,0.002450671252411398,0.003630581036179745,0.0015313183485500769
319,0.0008055522067362475,0.0005037918974218064,0.007463437586933951,0.0031004448785648675,0.004030038526634677,0.0018021183879933368
320,0.0007241903767280599,0.0004613271251747059,0.0046563471522978,0.001255633158205247,0.00269026876451293,0.0008584801416899768
321,0.0008056535720238974,0.0005687695568952711,0.006551562147676949,0.0019803245366369917,0.0036761578014316513,0.0012745470467661313
322,0.0008983490472024336,0.0006259264414979951,0.0073536596860094006,0.0025495129514895875,0.0040011924647398705,0.001587719696493791
323,0.001014419363425494,0.0005352760365560905,0.007765694502597032,0.0018887463035069756,0.00432444989621042,0.001212011170031533
324,0.0007524366696003549,0.0006108584491804959,0.004901384186886138,0.001701742029919721,0.0027910464042287266,0.0011563002395501083
325,0.0011995501237791317,0.0007271587170193342,0.007891699262413203,0.0036146638738514558,0.004303925090096733,0.002170911295435395
326,0.0012546938641064666,0.0008835360240006503,0.004404904542268428,0.0019628320217863733,0.002582506936810072,0.0014231840228935118
327,0.0013001734068026265,0.0008523075895362697,0.005121613568322509,0.0013484391188749022,0.002884328481847239,0.001100373354205586
328,0.0013347515654233365,0.0008845043079788327,0.0038101868176817107,0.0017049985683342632,0.002493141369753115,0.0012947514381565482
329,0.0013592281851641766,0.0010195910044181133,0.008151505307769502,0.0022486494214644867,0.0044378455186904935,0.0016341202129413
330,0.001376225797290972,0.0009574039982102458,0.005369612660399848,0.002196570841448523,0.0030626125844229134,0.0015769874198293843
331,0.0014028615539719133,0.0010576823293694825,0.008122013289519685,0.0024517982733947372,0.004738678267996364,0.0017547403013821097
332,0.001420120462195897,0.0010183393943804756,0.004586809657067054,0.001466468338806959,0.00271970934817209,0.0012424038665937171
333,0.0014311502319659067,0.0009028204896163265,0.008278114853786156,0.003288167534059502,0.0046706132432264525,0.002095494011837914
334,0.0014338523005175306,0.0009762291616412944,0.003674676100429164,0.0013024109076729341,0.0023145030126866845,0.0011393200346571145
335,0.0014490290246752374,0.0010201616964780622,0.004270668538137739,0.0008830938232571535,0.0026134308851422194,0.0009516277598676078
336,0.0014505752238887363,0.0009273860667418258,0.00784140899356188,0.002590560870646946,0.0044007514604390745,0.0017589734686943863
337,0.001474344948398992,0.0009800037796965108,0.009513594789343511,0.003150764565672886,0.00514380659694519,0.0020653841726846985
338,0.001524046021845086,0.0011904164456221977,0.004670486624166839,0.0016330089157409137,0.002833464173201122,0.0014117126806815557
339,0.0016168408126127428,0.0010629366077592555,0.009114114824301288,0.0024646732885064797,0.004941951079120566,0.0017638049481328677
340,0.0016528245806564793,0.0011505858887315213,0.004710891921274085,0.0026396536641260437,0.0030464610044592198,0.0018951197764287824
341,0.0008826008491862772,0.0004216643604741673,0.0038813138630383616,0.0008566950204801592,0.0023078187570035025,0.0006391796904771632
342,0.0007247469764961404,0.00035902309970313755,0.005080125293395034,0.001174020649762564,0.0029024361349455872,0.0007665218747328508
343,0.0008578040638802009,0.00047851066716698715,0.005604186924070824,0.0029041247294118574,0.002924118000279431,0.0016913176982894223
344,0.0008381815825676844,0.0006062154343009468,0.00548063753436671,0.001723564388520051,0.003037656222199884,0.0011648899114104986
345,0.0008163764350846436,0.0006860336578680116,0.007001298664211582,0.0019674160463291996,0.0038520829979146716,0.001326724852098606
346,0.0007961557021660027,0.000507485786682464,0.008254516894757287,0.002582568843634658,0.004487249208712676,0.0015450273151585612
347,0.000776893932996431,0.00048040038360906907,0.005571825413853202,0.0012518360792067684,0.0030491575421910336,0.0008661182314079186
348,0.0007546377171253625,0.0004789664207822922,0.007480290115094261,0.0035290902927531966,0.004010656803498865,0.0020040283567677444
349,0.0008040518932854001,0.0006892721817358562,0.008355037598246032,0.0017405214658352912,0.004406847242599088,0.0012148968237855739
350,0.0008161180577683679,0.0004864724221878445,0.008002422577705627,0.0020565489706653455,0.004231901464964788,0.0012715106964265948
351,0.0008179479727163455,0.00048307675751666564,0.005972196172348278,0.0025511369763659745,0.0033798238360337567,0.0015171068669413202
352,0.0008096371650512655,0.0007401381977950276,0.008518650232336205,0.003086211952512219,0.004651276653618225,0.0019131750751536236
353,0.0008544975018801391,0.0006701795657456341,0.0033367306013161206,0.0014278727341759168,0.002067504628494396,0.0010490261499607753
354,0.0009682371130875658,0.0008104252881080259,0.003922101841704584,0.0010500773965866374,0.002209581600519756,0.0009302513423473317
355,0.001060639132842091,0.00058090685395369,0.005878747462215319,0.0026974888386346756,0.0033015112718544604,0.001639197846294183
356,0.0011393038707066512,0.0007153117534863118,0.0027256669796379943,0.0007409466085024419,0.0018546473488816602,0.0007281291809943769
357,0.0012027268995065728,0.0007261766170090983,0.004955642287920772,0.0015583196307270124,0.0028627601407536733,0.0011422481238680554
358,0.0012481408193914792,0.0009521888019040591,0.005879740356510399,0.001763562392377393,0.0034886759709287637,0.001357875597140726
359,0.0012805051281013153,0.0009639857379897165,0.00814968357401587,0.00426347890212056,0.004412834225460483,0.0026137323200551383
360,0.0013133875199366732,0.0009626596229473686,0.006448842618135131,0.0017964190807230975,0.003687236306070588,0.001379539351835233
361,0.0013247095888271143,0.000865791364680077,0.006816979779924389,0.002212147823732249,0.004070844684375752,0.001538969594206163
362,0.0013708225038898275,0.0009400801282546925,0.005810191346360274,0.002704196046056131,0.0033741041213859293,0.0018221380871554116
363,0.0013996520291763449,0.0009866249328883603,0.008672165556794576,0.0019440129145640622,0.005035908792985461,0.0014653189237262114
364,0.001422634577323488,0.0008977766498503997,0.008498843235884781,0.002575357899517633,0.004960738906604135,0.0017365672746840158
365,0.001420445910217524,0.000884966811596198,0.006458994928416841,0.0024609254015376747,0.0036158888367746056,0.001672946106566936
366,0.001464548217867448,0.0009270981175589938,0.007017039293822515,0.0027765679281503107,0.00424079102634304,0.0018518330228546522
367,0.001491327397328397,0.0010932713802204413,0.008374312594376977,0.0028317887574790526,0.004932819862627646,0.001962530068849747
368,0.0015255564604501708,0.000916698299146655,0.0049312145613871535,0.0013614477338943956,0.002850875522625272,0.0011390730165205256
369,0.001564686223223104,0.000978548430076392,0.009186464846671854,0.0022605449349981403,0.00523924752099101,0.0016195466825372662
370,0.001556316437925549,0.0009726113744430696,0.005304949953965731,0.002416685992135666,0.003130632566973189,0.0016946486832893673
371,0.001646277919067011,0.0011635846260281695,0.0051692525617000685,0.0024157432265235626,0.0034077634451165754,0.0017896639262758658
372,0.0008534933969034727,0.00038938123248643863,0.006179576567571598,0.002604289036393312,0.0032560770063055212,0.0014968351344398752
373,0.000835010177788577,0.0004318355856063133,0.007717830647977297,0.0009209873620922716,0.004201288778404124,0.0006764114738492925
374,0.0006603283915539164,0.00044598066654306777,0.007170483838292882,0.002295300231905633,0.0038123678227922927,0.0013706404492243502
375,0.0007920245269189707,0.0004649777146129608,0.005066126334723358,0.0012422816385641217,0.002764010835564814,0.0008536296765885413
376,0.0007725531093282549,0.0005612117212285545,0.007415946337853943,0.0021580535280430664,0.004094248124536582,0.0013596326246358105
377,0.000703970516740687,0.00035846473108680374,0.007791280238310841,0.002716804744539266,0.004117486022147379,0.0015376347378130348
378,0.0007452177416673923,0.0005039052732714319,0.00841449448115282,0.002638067710828351,0.004558145802216097,0.0015709864920498916
379,0.0007681097353142124,0.0005533290619182267,0.007301749713744986,0.0024870851928559022,0.003909289389162867,0.0015202071273870644
380,0.0007919268961177316,0.0006485326430378312,0.00779340361956425,0.0019394958601523528,0.004256336553304314,0.001294014251595092
381,0.0008103584869767106,0.0006137719935715045,0.008245178139031016,0.0034145655581022693,0.004351128594287725,0.002014168775836887
382,0.000818802370371424,0.0006407858234566209,0.008329223838336132,0.0018713281407025354,0.004394383887530691,0.001256056982079578
383,0.0008159602371741827,0.000609049153180982,0.008381467283335532,0.0022282654734878103,0.004420230352542334,0.0014186573133343962
384,0.0008244202870036813,0.000681331672848298,0.008141797855362847,0.001748322324763767,0.0043902949737333235,0.0012148269988060327
385,0.000884976806756057,0.0006273700669837366,0.007277617578136639,0.0021483985670235433,0.003879164146369047,0.0013878843170036404
386,0.0009806842333585381,0.0006290455039520569,0.004591291593736822,0.0011374890750647387,0.0026410536505982705,0.0008832672895083977
387,0.0010714379051040047,0.0007334462388079962,0.00498117921057618,0.0017699334492449052,0.002853387398139154,0.0012516898440264506
388,0.0011465944640493039,0.0007947720415883497,0.007414166497420683,0.0023666871579969113,0.004091242959666632,0.001580729599792631
389,0.0012008138078747077,0.000726483508361097,0.00665068419957994,0.0019517227839990128,0.0037351198113987558,0.001339103146180055
390,0.0012384961522152892,0.0009819472996508093,0.008425373486231335,0.002829643603408957,0.004745246247312902,0.0019057954515298834
391,0.0012665179286410727,0.0009754045044484691,0.005224203210920281,0.0012218850335422632,0.003043852986577329,0.0010986447689953663
392,0.0013284166322914564,0.0009162095141484934,0.008003674735193096,0.002151485230449799,0.004369727130813827,0.001533847372299146
393,0.0013795020702347957,0.0010810383318980486,0.006198275644532815,0.0017518231017167557,0.003608789450560107,0.001416430716807402
394,0.001416183131949847,0.001111760831866228,0.005464422401088329,0.0023372202313673147,0.0031960955031975088,0.0017244905316167712
395,0.0014459419466644786,0.0009281921122269828,0.008958434908047474,0.0034356904835897476,0.005202188427355976,0.0021819412979083653
396,0.0014096064781823957,0.000876914886114891,0.008721026379746552,0.002505687988184764,0.004748130387566874,0.0016913014371498273
397,0.001487819705661047,0.000997694598230481,0.008172369542943111,0.003406570998436942,0.004560540398657011,0.0022021327983337115
398,0.0015084743209349176,0.0009769327168310002,0.008699912647987744,0.002068892561789036,0.004829427627658721,0.001522912639310018
399,0.0015259053258654207,0.0011085087312488055,0.00803732051571315,0.0025109787832243565,0.004781612920789285,0.0018097437572365809
400,0.0015534414968081263,0.0011771300397657766,0.004679781132914757,0.0018160423602923011,0.0029834367623722607,0.001496586200029039
401,0.0015948278261594855,0.0010531200789487126,0.005146740410007064,0.001489364456691236,0.0033414457841311994,0.0012712422678199744
402,0.0015807516629777001,0.0010893351678622275,0.009301555375290468,0.003831127465524658,0.005347679099214778,0.002460231316693443
403,0.0006920809451259145,0.00046508023642109514,0.0070321934962288835,0.002914281511686577,0.003862136422050171,0.0016896808740538363
404,0.0008133327239490182,0.0005174402536062689,0.008112066852009119,0.002392025168369929,0.0043883102513789735,0.001454732710988099
405,0.0006355050740963462,0.00039465349963902906,0.007366071494188997,0.0016520834765292897,0.0038879791795521828,0.0010233684880841594
406,0.0007493117424496415,0.000584955996866086,0.007692367288440848,0.0036838313208391524,0.004150300343963761,0.0021343936588526192
407,0.0007313602402937107,0.0004909631892129218,0.007704511077585497,0.00261566224732361,0.0041564626488765615,0.0015533127182682659
408,0.0007206238964497513,0.0005227867046698131,0.004284032074798573,0.0014104499227337215,0.0024037743329063457,0.0009666183137017673
409,0.0007163944104939376,0.00044121145473901896,0.004983854329497253,0.0012166012609954881,0.0027258442434153255,0.0008289063578672534
410,0.0007073317138959148,0.0003490530811602228,0.0065054571658966455,0.0028370801612953847,0.00347226893605566,0.0015930666212278038
411,0.0007870864615550891,0.00045037742794811495,0.00755768589820084,0.0011497288674894948,0.004000425478826883,0.000800053147718805
412,0.0008081526184354143,0.00041867540783265407,0.008620495432332322,0.001196842394577836,0.004533058039614936,0.0008077589012052449
413,0.000806940859213552,0.0006995937597897145,0.008161637649059411,0.002133474155030842,0.004423862898958634,0.0014165339574102784
414,0.0007895935492750562,0.0005479923762331423,0.006855436415188626,0.0029486903278055933,0.003739958302811366,0.001748341352019368
415,0.000795544041093894,0.0005384533356851879,0.008284394256742836,0.004166976780148737,0.004471864426612714,0.002352715057916962
416,0.0008437929761365402,0.0006248933800073993,0.004240166180524759,0.00100279299197503,0.0024569499685228795,0.0008138431859912148
417,0.0009071617660393949,0.0005532927611384328,0.00435366314441019,0.0017130850543977936,0.0026194218160918072,0.001133188907768113
418,0.0010006940508320759,0.0007546060222691188,0.008548431797521542,0.0030760124761021377,0.004624793795087078,0.0019153092491856285
419,0.001090591392186344,0.0007577029286766531,0.005077363855645783,0.0012425543789602353,0.0029250892732159204,0.001000128653818444
420,0.001087630197267173,0.000576689258147793,0.005647552317694439,0.0022101634037632427,0.003124375146754527,0.001393426330955518
421,0.001208515029985586,0.0007001184769728595,0.00464210275340995,0.0013117139860165264,0.0026417004993596234,0.001005916231494693
422,0.0012463549469188557,0.0008759270090337784,0.007913008862859035,0.0018545287167066524,0.004295445227263403,0.0013652278628702155
423,0.0013142010803571754,0.0008002416740270147,0.00552567105629786,0.0022479925183476294,0.0032546448032786755,0.0015241170961873222
424,0.0013683340702350395,0.0009493305771385687,0.008777873003954318,0.004229093007201094,0.005073102532689167,0.0025892117921698307
425,0.0013524894282809499,0.0009359229660940431,0.008607514217710164,0.0021548196874091948,0.004755130818863656,0.0015453713267516188
426,0.0014455728715210621,0.0011114728831631828,0.005273439254300499,0.002243271437649924,0.0030942161573866865,0.001677372160406553
427,0.0014162109614247074,0.0009106439503084628,0.00554581247703139,0.0011880270970184266,0.0033441569897419404,0.0010493355236634448
428,0.0014349289937722772,0.0010519838324880566,0.009087385035663606,0.00536088878414634,0.005010057036032075,0.003206436308317198
429,0.001453737339897446,0.0009767857943297992,0.004130075181961622,0.0011822674133301822,0.0025341388494978354,0.0010795266038299907
430,0.001514627038664678,0.0011668645079979604,0.0098029462377756,0.0033710779928395372,0.005278364200896525,0.002268971250418749
431,0.0015297002663067917,0.0011764315892584675,0.0048583516877053175,0.0017984979195059907,0.0028929833806144232,0.0014874647543822292
432,0.0015631868043551977,0.0012050030206649087,0.006609693894592569,0.0037147133807878506,0.0037418256967434445,0.002459858200726379
433,0.0016111270213161884,0.0011404044064033479,0.0059752696637832186,0.002557147288565807,0.0037931978024240394,0.0018487758474845773
434,0.0006873724499240294,0.0005207667862665756,0.007018671873116909,0.0022260817492656118,0.003693383714603198,0.0013734242677660934
435,0.0008010809731375691,0.0006547271853472477,0.006427781941676055,0.00200337651116589,0.003614431457406812,0.0013290518482565689
436,0.000666197965941712,0.0002887306438138813,0.0032603431852998668,0.0011551087480702112,0.0016666575707101473,0.0007219196959420461
437,0.0007432467180001434,0.0005831148397407521,0.007774503500125643,0.002918274135237475,0.004258875109062893,0.0017506944874891134
438,0.0005803223130969511,0.00033191914136682495,0.0071679430676332015,0.00203707047766205,0.003789311988995863,0.0011844948095144374
439,0.0006807430497822646,0.0004925759540332837,0.0057082443031607226,0.0012951382785852603,0.0030709116133776524,0.000893857116309272
440,0.0007217895757744415,0.0006091705826637481,0.0008753680988424911,0.000188498354914686,0.0007844985395208965,0.00039883446878921706
441,0.0007551819393491627,0.0006148899093779294,0.005344784878926996,0.0014733315029446983,0.002910932253929957,0.0010441107061613139
442,0.0007796186273914008,0.0005194054035984328,0.007900918411654894,0.003700901449807236,0.004279072608436656,0.0021101534267028346
443,0.0006800731280169689,0.0005035093525534819,0.007722010674585948,0.002670657445968598,0.004136699568702292,0.0015870833992610398
444,0.0007825489060159032,0.0005632008698138178,0.00857725605655006,0.0037664038053412895,0.004637583822740937,0.002164802337577554
445,0.0007135112979631969,0.0005178413451551354,0.00870718208237033,0.0026187682131282317,0.004575196615646858,0.0015683047791416836
446,0.0007767501926490355,0.0005154163043400973,0.00729841571122885,0.0024489903775998297,0.0039942739581327324,0.0014822033409699635
447,0.0008303003101732061,0.000658536127358908,0.008157855440737539,0.004064887545818226,0.004433050775029497,0.0023617118365885674
448,0.0008761179948623268,0.0006663186837292886,0.00830567901667812,0.003143028093065959,0.004584184431519208,0.001904673388397624
449,0.0009450648246520511,0.0006132777781670108,0.008806254329849819,0.0033668984388957627,0.004708279654115244,0.001990088108531387
450,0.0010406274003920929,0.0006941796246442697,0.0088869580062164,0.0019468081704061037,0.0047068317683015065,0.001320493897525187
451,0.0011244232638311217,0.0007415395608323744,0.008950243864727507,0.0040447733530528125,0.004998539629688329,0.0023931564569425936
452,0.0011900492529113064,0.0007311796242902689,0.007394207898932019,0.0020531987579111544,0.004137150524224385,0.0013921891911007117
453,0.0012121420646708952,0.0009008990738516064,0.008152115723175394,0.0026264501563679843,0.004545244293109694,0.0017636746151097956
454,0.001283289356243659,0.000983626996809288,0.008833270308612955,0.002948740309588078,0.004915414719910986,0.001966183653198683
455,0.001336289499531492,0.0009540312891372956,0.005151746168418809,0.0022277281742526466,0.002828228909148332,0.0015908797316949712
456,0.0013565727335422548,0.0009163583570706372,0.007285460969999415,0.0024786244914796734,0.004184651533888058,0.0016974914242751556
457,0.0014201934286891412,0.0009391998210374218,0.005463079018426565,0.0020741015265161185,0.0030937780447536185,0.0015066506737767703
